invoice_id,order_id,customer_id,partner_id,invoice_date,due_date,invoice_amount,invoice_status
INV905693,O509570,C100515,P1007,2024-05-05,2024-06-05,2810.09,Paid
INV905694,O509571,C100366,P1007,2025-06-09,2025-07-09,7159.4,Paid
INV905695,O509572,C100289,P1000,2024-02-16,2024-03-18,2495.88,Open
INV905696,O509575,C100602,P1024,2024-05-03,2024-05-25,5948.08,Paid
INV905697,O509578,C100019,P1006,2024-04-26,2024-05-19,14492.14,Overdue
INV905698,O509583,C100551,P1022,2025-08-06,2025-08-25,7686.67,Paid
INV905699,O509584,C100296,P1004,2025-11-20,2025-12-24,18843.77,Overdue
INV905700,O509587,C100220,P1014,2025-03-03,2025-04-08,8587.66,Open
INV905701,O509589,C100109,P1024,2024-05-17,2024-06-07,17647.48,Open
INV905702,O509590,C100174,P1014,2024-05-23,2024-06-24,6477.55,Open
INV905703,O509591,C100029,P1019,2024-10-01,2024-11-02,4967.8,Paid
INV905704,O509592,C100652,P1014,2024-06-08,2024-06-26,7157.82,Open
INV905705,O509595,C100474,P1016,2025-09-04,2025-10-17,6754.93,Paid
INV905706,O509596,C100199,P1006,2025-08-10,2025-09-16,4904.27,Open
INV905707,O509598,C100412,P1006,2025-02-04,2025-02-27,6488.42,Paid
INV905708,O509599,C100126,P1000,2025-04-22,2025-06-05,16124.44,Open
INV905709,O509600,C100678,P1023,2025-04-04,2025-04-26,9587.54,Open
INV905710,O509602,C100590,P1019,2025-04-16,2025-05-01,3694.04,Open
INV905711,O509603,C100210,P1010,2025-05-21,2025-07-02,3203.49,Overdue
INV905712,O509606,C100146,P1020,2025-03-30,2025-05-13,2379.0,Paid
INV905713,O509608,C100234,P1011,2024-10-28,2024-11-12,8540.25,Open
INV905714,O509609,C100705,P1016,2025-04-15,2025-05-11,2541.02,Paid
INV905715,O509610,C100402,P1020,2024-06-07,2024-07-09,12861.49,Open
INV905716,O509611,C100575,P1016,2024-12-09,2025-01-01,1861.08,Paid
INV905717,O509613,C100728,P1022,2025-05-05,2025-05-27,1436.62,Paid
INV905718,O509615,C100690,P1024,2025-10-05,2025-10-25,3621.89,Open
INV905719,O509616,C100718,P1002,2025-11-12,2025-12-27,2416.3,Paid
INV905720,O509617,C100737,P1022,2024-12-15,2025-01-03,6890.32,Paid
INV905721,O509618,C100556,P1004,2024-09-12,2024-10-16,2313.33,Paid
INV905722,O509620,C100596,P1016,2025-08-18,2025-09-25,7164.88,Open
INV905723,O509621,C100249,P1005,2024-12-03,2025-01-17,11847.65,Open
INV905724,O509624,C100459,P1022,2025-08-23,2025-10-06,5827.01,Paid
INV905725,O509626,C100190,P1015,2025-07-24,2025-08-12,3682.73,Paid
INV905726,O509628,C100266,P1014,2024-05-05,2024-06-12,6161.04,Open
INV905727,O509629,C100544,P1007,2024-10-21,2024-11-29,12653.5,Open
INV905728,O509630,C100797,P1018,2024-06-24,2024-07-21,14449.73,Open
INV905729,O509631,C100070,P1014,2024-10-09,2024-11-06,6243.73,Open
INV905730,O509632,C100512,P1012,2025-02-20,2025-03-16,3729.35,Open
INV905731,O509633,C100656,P1017,2024-07-29,2024-08-16,18905.94,Open
INV905732,O509635,C100626,P1000,2024-10-26,2024-11-18,2799.76,Paid
INV905733,O509638,C100041,P1012,2024-08-31,2024-09-27,4076.96,Paid
INV905734,O509640,C100293,P1000,2025-03-08,2025-04-12,18294.35,Open
INV905735,O509641,C100122,P1007,2024-05-16,2024-06-15,5413.66,Open
INV905736,O509644,C100702,P1023,2024-01-24,2024-02-16,1175.98,Open
INV905737,O509646,C100584,P1010,2024-01-28,2024-02-23,3357.4,Paid
INV905738,O509647,C100483,P1019,2024-12-01,2025-01-08,10180.99,Open
INV905739,O509648,C100520,P1015,2025-05-07,2025-06-07,7738.55,Paid
INV905740,O509649,C100247,P1001,2024-08-29,2024-10-13,2031.22,Paid
INV905741,O509650,C100552,P1001,2024-06-04,2024-06-27,941.68,Open
INV905742,O509651,C100197,P1004,2024-02-10,2024-03-25,9822.42,Paid
INV905743,O509652,C100609,P1021,2025-06-17,2025-07-07,4451.04,Paid
INV905744,O509654,C100383,P1001,2024-12-20,2025-02-01,1982.53,Open
INV905745,O509655,C100464,P1019,2024-10-22,2024-11-13,8341.97,Overdue
INV905746,O509656,C100067,P1015,2025-12-16,2026-01-23,3816.36,Open
INV905747,O509657,C100293,P1024,2025-11-14,2025-12-21,11107.95,Open
INV905748,O509658,C100162,P1005,2025-08-30,2025-10-07,2973.19,Open
INV905749,O509659,C100770,P1016,2025-06-20,2025-07-16,4007.01,Paid
INV905750,O509660,C100337,P1003,2025-02-02,2025-03-19,12066.05,Open
INV905751,O509662,C100020,P1002,2024-05-11,2024-06-07,5964.92,Open
INV905752,O509664,C100125,P1010,2024-10-11,2024-11-09,6889.71,Paid
INV905753,O509665,C100000,P1006,2024-11-18,2024-12-13,23203.49,Open
INV905754,O509666,C100169,P1024,2024-04-16,2024-05-24,4151.15,Open
INV905755,O509669,C100797,P1012,2024-11-11,2024-11-28,4148.63,Open
INV905756,O509670,C100047,P1017,2025-03-11,2025-04-07,5235.11,Open
INV905757,O509673,C100515,P1011,2025-10-13,2025-11-26,16274.77,Open
INV905758,O509678,C100201,P1003,2025-02-18,2025-03-27,14368.58,Open
INV905759,O509679,C100627,P1012,2024-10-16,2024-11-09,7442.87,Open
INV905760,O509682,C100325,P1024,2024-05-25,2024-06-16,8944.44,Paid
INV905761,O509688,C100453,P1005,2025-05-13,2025-06-19,2745.04,Open
INV905762,O509690,C100308,P1021,2024-04-05,2024-04-30,17704.92,Open
INV905763,O509692,C100206,P1007,2024-12-29,2025-01-26,7913.48,Open
INV905764,O509695,C100316,P1001,2025-10-03,2025-11-01,4769.65,Overdue
INV905765,O509697,C100692,P1001,2024-02-15,2024-03-28,4627.65,Overdue
INV905766,O509698,C100502,P1018,2024-09-19,2024-10-08,4435.12,Open
INV905767,O509700,C100227,P1022,2025-06-25,2025-07-24,3106.34,Open
INV905768,O509702,C100378,P1015,2024-01-15,2024-02-24,9543.79,Open
INV905769,O509703,C100627,P1020,2024-09-07,2024-10-19,15947.0,Paid
INV905770,O509704,C100148,P1007,2025-06-24,2025-07-31,2271.87,Paid
INV905771,O509705,C100043,P1019,2024-12-19,2025-01-16,9430.14,Paid
INV905772,O509706,C100404,P1005,2025-02-22,2025-03-19,1180.22,Open
INV905773,O509707,C100650,P1015,2024-07-15,2024-08-06,14481.89,Open
INV905774,O509709,C100648,P1018,2024-04-13,2024-05-25,3513.73,Disputed
INV905775,O509711,C100182,P1018,2024-02-02,2024-02-21,12456.44,Open
INV905776,O509712,C100527,P1022,2025-04-07,2025-04-28,1614.96,Open
INV905777,O509713,C100030,P1022,2024-05-03,2024-06-01,10834.72,Open
INV905778,O509714,C100716,P1018,2025-02-28,2025-03-27,2882.8,Disputed
INV905779,O509715,C100570,P1018,2025-12-07,2026-01-08,813.18,Paid
INV905780,O509716,C100403,P1019,2025-05-24,2025-06-08,4332.65,Open
INV905781,O509717,C100159,P1018,2025-02-25,2025-04-05,10731.8,Paid
INV905782,O509719,C100796,P1020,2024-12-30,2025-01-18,21629.32,Open
INV905783,O509720,C100011,P1004,2025-10-15,2025-11-19,5707.04,Open
INV905784,O509721,C100007,P1013,2024-10-11,2024-11-18,10098.33,Paid
INV905785,O509722,C100277,P1008,2025-08-28,2025-09-25,1144.0,Open
INV905786,O509723,C100183,P1005,2025-06-04,2025-06-22,9584.33,Open
INV905787,O509724,C100541,P1007,2024-07-16,2024-08-30,6143.59,Open
INV905788,O509725,C100033,P1002,2024-04-20,2024-05-16,4991.54,Overdue
INV905789,O509729,C100462,P1002,2025-04-24,2025-06-03,4132.83,Overdue
INV905790,O509730,C100537,P1015,2025-02-23,2025-03-22,1976.56,Paid
INV905791,O509731,C100678,P1004,2024-12-23,2025-02-01,1663.49,Open
INV905792,O509732,C100586,P1021,2025-06-20,2025-07-11,2639.52,Paid
INV905793,O509736,C100618,P1010,2024-09-21,2024-10-06,5149.93,Paid
INV905794,O509739,C100074,P1009,2024-05-21,2024-06-08,22873.99,Paid
INV905795,O509740,C100788,P1020,2024-04-22,2024-05-13,1731.14,Paid
INV905796,O509742,C100096,P1022,2025-12-02,2025-12-29,8483.24,Overdue
INV905797,O509745,C100714,P1007,2025-07-26,2025-08-22,3105.1,Open
INV905798,O509747,C100702,P1016,2025-11-02,2025-12-03,11190.86,Paid
INV905799,O509748,C100662,P1014,2025-10-28,2025-12-06,9587.11,Paid
INV905800,O509749,C100502,P1015,2025-11-12,2025-12-05,3003.57,Paid
INV905801,O509750,C100232,P1016,2025-01-08,2025-02-22,1863.62,Disputed
INV905802,O509751,C100483,P1000,2024-08-13,2024-09-09,5212.64,Open
INV905803,O509754,C100358,P1017,2025-10-04,2025-11-17,4403.91,Open
INV905804,O509755,C100604,P1000,2025-01-28,2025-02-23,14601.08,Open
INV905805,O509756,C100138,P1019,2024-02-24,2024-03-27,8635.47,Open
INV905806,O509760,C100603,P1016,2025-05-01,2025-06-07,9978.84,Open
INV905807,O509762,C100047,P1020,2024-02-17,2024-03-05,19654.61,Open
INV905808,O509763,C100311,P1005,2024-03-03,2024-04-01,9905.89,Open
INV905809,O509765,C100757,P1018,2025-12-03,2026-01-10,12623.81,Overdue
INV905810,O509766,C100491,P1004,2024-11-15,2024-12-22,1405.76,Disputed
INV905811,O509767,C100510,P1019,2024-11-16,2024-12-26,7363.4,Open
INV905812,O509769,C100624,P1021,2024-09-15,2024-10-14,7855.01,Open
INV905813,O509771,C100029,P1006,2024-09-21,2024-10-13,2571.16,Open
INV905814,O509773,C100681,P1011,2024-10-14,2024-11-13,3661.08,Paid
INV905815,O509774,C100065,P1015,2025-04-09,2025-05-02,796.91,Paid
INV905816,O509775,C100334,P1005,2025-11-21,2025-12-26,4114.79,Open
INV905817,O509776,C100594,P1017,2024-05-31,2024-07-13,3134.23,Disputed
INV905818,O509777,C100589,P1000,2024-02-17,2024-03-11,9612.32,Open
INV905819,O509778,C100133,P1008,2025-01-29,2025-03-13,22343.95,Open
INV905820,O509779,C100032,P1016,2024-04-01,2024-04-20,7004.33,Paid
INV905821,O509781,C100715,P1010,2025-08-02,2025-09-09,10659.16,Paid
INV905822,O509782,C100590,P1015,2024-11-06,2024-12-17,6339.9,Open
INV905823,O509783,C100527,P1006,2025-02-09,2025-03-17,7941.97,Paid
INV905824,O509785,C100366,P1021,2024-04-06,2024-05-08,7127.43,Disputed
INV905825,O509789,C100248,P1024,2024-06-14,2024-07-28,15388.28,Open
INV905826,O509790,C100235,P1018,2025-11-03,2025-11-27,2273.67,Open
INV905827,O509794,C100326,P1013,2024-04-08,2024-05-10,10889.44,Overdue
INV905828,O509795,C100371,P1019,2024-06-13,2024-07-25,6318.2,Paid
INV905829,O509796,C100150,P1020,2024-06-19,2024-07-10,8069.69,Open
INV905830,O509798,C100539,P1002,2025-10-12,2025-11-07,11826.99,Paid
INV905831,O509800,C100001,P1016,2025-11-30,2026-01-02,19659.01,Open
INV905832,O509801,C100562,P1022,2025-10-19,2025-11-30,4203.03,Open
INV905833,O509802,C100462,P1000,2024-12-03,2025-01-14,2178.46,Overdue
INV905834,O509803,C100335,P1003,2024-10-21,2024-11-24,10343.76,Open
INV905835,O509807,C100681,P1015,2026-01-08,2026-02-22,13265.99,Overdue
INV905836,O509808,C100247,P1022,2024-05-25,2024-06-27,2938.23,Open
INV905837,O509809,C100340,P1005,2025-07-17,2025-08-27,6261.89,Paid
INV905838,O509813,C100743,P1011,2024-07-14,2024-08-27,3871.27,Open
INV905839,O509816,C100665,P1002,2025-07-07,2025-08-15,11029.62,Paid
INV905840,O509817,C100431,P1016,2025-01-21,2025-02-28,2921.33,Open
INV905841,O509819,C100436,P1001,2025-01-31,2025-03-09,10028.19,Open
INV905842,O509820,C100195,P1001,2025-08-14,2025-09-08,6444.33,Open
INV905843,O509821,C100679,P1012,2024-01-16,2024-02-06,3607.07,Open
INV905844,O509822,C100603,P1014,2024-01-25,2024-02-15,4031.46,Paid
INV905845,O509823,C100658,P1004,2025-12-06,2026-01-05,9175.17,Paid
INV905846,O509825,C100142,P1015,2025-02-28,2025-03-15,1332.28,Open
INV905847,O509827,C100501,P1002,2025-03-14,2025-04-26,11266.17,Paid
INV905848,O509830,C100510,P1023,2025-08-24,2025-09-20,16596.52,Open
INV905849,O509831,C100642,P1020,2025-07-18,2025-08-30,8333.35,Paid
INV905850,O509832,C100278,P1007,2024-08-08,2024-08-29,3370.54,Disputed
INV905851,O509833,C100099,P1005,2025-06-25,2025-08-08,2635.45,Open
INV905852,O509836,C100001,P1022,2024-04-30,2024-05-28,8545.23,Open
INV905853,O509839,C100206,P1005,2025-04-26,2025-05-19,10478.16,Open
INV905854,O509840,C100472,P1022,2024-10-03,2024-10-26,18380.27,Overdue
INV905855,O509841,C100543,P1007,2025-09-02,2025-10-13,2609.81,Overdue
INV905856,O509842,C100031,P1002,2024-11-27,2024-12-13,24141.72,Open
INV905857,O509843,C100380,P1022,2024-06-03,2024-06-19,4355.43,Open
INV905858,O509844,C100751,P1023,2024-04-03,2024-05-11,9069.36,Open
INV905859,O509845,C100238,P1009,2025-10-08,2025-11-12,8905.42,Paid
INV905860,O509851,C100692,P1009,2024-03-20,2024-04-14,2700.9,Paid
INV905861,O509852,C100523,P1019,2025-01-25,2025-02-20,6053.21,Paid
INV905862,O509853,C100649,P1019,2024-05-30,2024-07-04,5430.76,Overdue
INV905863,O509854,C100651,P1003,2024-04-03,2024-05-17,6053.03,Paid
INV905864,O509855,C100731,P1024,2024-07-28,2024-09-11,16919.15,Paid
INV905865,O509856,C100443,P1003,2025-05-28,2025-06-18,6998.2,Open
INV905866,O509858,C100047,P1010,2024-04-26,2024-05-25,2975.54,Paid
INV905867,O509859,C100393,P1011,2025-07-10,2025-08-04,12261.65,Overdue
INV905868,O509864,C100598,P1003,2025-02-05,2025-03-20,3962.1,Open
INV905869,O509866,C100481,P1005,2024-08-14,2024-08-31,9427.68,Open
INV905870,O509867,C100304,P1004,2025-03-17,2025-05-01,11462.36,Open
INV905871,O509869,C100780,P1024,2025-11-19,2025-12-06,5795.96,Disputed
INV905872,O509872,C100087,P1020,2025-03-03,2025-03-25,7458.12,Overdue
INV905873,O509873,C100726,P1010,2025-04-23,2025-05-15,7668.88,Disputed
INV905874,O509874,C100424,P1022,2025-06-27,2025-08-11,911.36,Paid
INV905875,O509876,C100213,P1012,2025-04-13,2025-05-21,7372.69,Paid
INV905876,O509878,C100643,P1014,2025-10-06,2025-11-02,13193.99,Open
INV905877,O509880,C100272,P1004,2024-11-11,2024-11-29,10909.88,Open
INV905878,O509881,C100609,P1012,2024-11-15,2024-12-11,9462.13,Paid
INV905879,O509883,C100513,P1008,2024-03-15,2024-04-15,7222.05,Paid
INV905880,O509884,C100138,P1021,2024-12-18,2025-01-31,6777.42,Paid
INV905881,O509887,C100175,P1008,2024-06-17,2024-07-26,8447.85,Open
INV905882,O509889,C100171,P1002,2025-11-01,2025-12-13,13574.28,Open
INV905883,O509891,C100023,P1019,2025-10-06,2025-10-29,11410.93,Overdue
INV905884,O509892,C100723,P1005,2025-06-29,2025-07-21,13532.7,Open
INV905885,O509893,C100123,P1002,2025-08-26,2025-09-28,12890.47,Open
INV905886,O509894,C100696,P1006,2025-09-24,2025-10-18,6918.74,Paid
INV905887,O509896,C100736,P1000,2025-06-22,2025-07-24,8386.15,Open
INV905888,O509901,C100446,P1007,2025-04-29,2025-06-01,6549.85,Overdue
INV905889,O509902,C100786,P1001,2025-07-14,2025-08-24,2050.47,Overdue
INV905890,O509904,C100066,P1023,2024-09-27,2024-10-30,7121.79,Open
INV905891,O509905,C100203,P1003,2024-10-07,2024-10-26,7711.8,Open
INV905892,O509906,C100194,P1004,2025-03-11,2025-04-05,6004.22,Paid
INV905893,O509908,C100120,P1010,2024-09-14,2024-10-01,3563.54,Paid
INV905894,O509910,C100090,P1003,2025-02-05,2025-03-19,2849.58,Open
INV905895,O509915,C100582,P1009,2024-11-07,2024-12-20,15227.49,Open
INV905896,O509916,C100670,P1006,2024-03-19,2024-04-06,5611.79,Paid
INV905897,O509918,C100493,P1008,2025-06-23,2025-08-05,6732.71,Open
INV905898,O509919,C100455,P1005,2025-12-02,2025-12-28,8128.74,Open
INV905899,O509920,C100354,P1020,2024-07-27,2024-08-15,5479.75,Paid
INV905900,O509921,C100714,P1014,2025-01-31,2025-02-24,15517.2,Overdue
INV905901,O509922,C100338,P1011,2025-01-04,2025-01-26,15559.77,Open
INV905902,O509923,C100304,P1003,2025-06-24,2025-08-02,4731.99,Paid
INV905903,O509924,C100420,P1001,2025-04-01,2025-04-28,581.02,Paid
INV905904,O509930,C100012,P1007,2025-02-09,2025-02-26,3278.17,Paid
INV905905,O509932,C100665,P1003,2024-05-10,2024-06-15,1650.51,Paid
INV905906,O509934,C100082,P1010,2025-06-27,2025-07-29,4995.81,Paid
INV905907,O509935,C100366,P1014,2024-02-02,2024-03-10,11598.13,Paid
INV905908,O509936,C100223,P1017,2025-03-12,2025-04-20,2645.68,Open
INV905909,O509937,C100058,P1006,2025-11-02,2025-12-13,2273.98,Disputed
INV905910,O509938,C100305,P1007,2025-02-26,2025-03-28,12340.14,Open
INV905911,O509939,C100082,P1016,2025-11-30,2025-12-15,5820.04,Paid
INV905912,O509942,C100338,P1021,2025-05-15,2025-06-09,3617.21,Paid
INV905913,O509945,C100773,P1018,2024-05-16,2024-06-03,14568.82,Open
INV905914,O509946,C100127,P1013,2025-11-18,2025-12-04,1428.21,Open
INV905915,O509947,C100544,P1003,2025-08-03,2025-09-03,6495.85,Paid
INV905916,O509949,C100240,P1006,2025-03-13,2025-04-11,9887.38,Open
INV905917,O509950,C100351,P1016,2024-09-07,2024-10-15,3201.41,Open
INV905918,O509951,C100306,P1016,2024-05-11,2024-06-06,2158.67,Open
INV905919,O509953,C100621,P1018,2025-08-25,2025-09-27,4357.48,Open
INV905920,O509954,C100538,P1017,2024-09-22,2024-10-25,5837.33,Open
INV905921,O509956,C100334,P1023,2025-08-27,2025-10-05,22780.05,Open
INV905922,O509957,C100059,P1003,2024-12-02,2025-01-02,18124.18,Paid
INV905923,O509958,C100528,P1006,2024-10-03,2024-11-09,7977.35,Paid
INV905924,O509959,C100183,P1011,2024-10-10,2024-11-04,1750.68,Open
INV905925,O509960,C100240,P1007,2024-11-29,2024-12-23,5573.34,Paid
INV905926,O509961,C100688,P1014,2025-01-24,2025-02-28,3362.28,Overdue
INV905927,O509963,C100556,P1011,2024-12-21,2025-01-21,5013.87,Paid
INV905928,O509964,C100211,P1008,2024-11-25,2024-12-21,12007.79,Open
INV905929,O509965,C100400,P1016,2024-07-28,2024-09-09,13596.27,Paid
INV905930,O509966,C100010,P1012,2024-09-19,2024-10-14,2720.1,Open
INV905931,O509967,C100196,P1018,2024-11-06,2024-12-18,16492.15,Open
INV905932,O509969,C100379,P1023,2025-10-31,2025-11-20,10973.22,Paid
INV905933,O509973,C100065,P1004,2025-11-03,2025-12-17,8961.29,Paid
INV905934,O509976,C100159,P1023,2024-05-05,2024-05-26,11296.96,Open
INV905935,O509977,C100687,P1003,2025-07-25,2025-08-31,11445.27,Paid
INV905936,O509978,C100464,P1021,2024-10-03,2024-10-29,13519.28,Overdue
INV905937,O509979,C100254,P1009,2024-08-08,2024-08-31,15346.23,Open
INV905938,O509981,C100696,P1021,2025-08-05,2025-09-19,9103.92,Open
INV905939,O509982,C100114,P1003,2024-10-26,2024-11-22,8121.41,Open
INV905940,O509987,C100111,P1013,2024-04-28,2024-05-13,11059.88,Paid
INV905941,O509989,C100724,P1024,2024-01-25,2024-03-01,13184.66,Paid
INV905942,O509990,C100639,P1022,2024-05-21,2024-06-21,14113.18,Paid
INV905943,O509991,C100360,P1004,2025-11-27,2025-12-23,10866.58,Open
INV905944,O509993,C100642,P1019,2026-01-03,2026-01-23,17510.81,Paid
INV905945,O509998,C100661,P1006,2024-01-22,2024-02-06,5848.74,Paid
INV905946,O509999,C100771,P1015,2025-10-26,2025-12-02,6100.89,Paid
INV905947,O510000,C100530,P1015,2025-05-14,2025-06-04,6444.25,Paid
INV905948,O510003,C100047,P1006,2024-09-05,2024-10-03,6719.93,Overdue
INV905949,O510005,C100668,P1010,2025-01-02,2025-01-25,5408.33,Paid
INV905950,O510008,C100441,P1022,2024-12-14,2024-12-30,12821.24,Paid
INV905951,O510010,C100518,P1022,2024-03-02,2024-04-11,8664.45,Open
INV905952,O510011,C100733,P1020,2025-01-04,2025-02-09,8216.19,Open
INV905953,O510012,C100094,P1015,2025-02-26,2025-03-17,3891.81,Paid
INV905954,O510013,C100058,P1007,2025-06-21,2025-08-01,11685.0,Open
INV905955,O510014,C100533,P1016,2025-02-27,2025-04-07,4677.08,Overdue
INV905956,O510015,C100465,P1014,2024-05-26,2024-06-14,6585.2,Open
INV905957,O510018,C100087,P1000,2025-12-23,2026-01-16,6072.32,Open
INV905958,O510019,C100744,P1003,2025-01-27,2025-02-12,2303.34,Open
INV905959,O510020,C100048,P1004,2025-04-17,2025-05-08,10913.5,Paid
INV905960,O510022,C100665,P1003,2024-09-22,2024-10-26,3513.7,Open
INV905961,O510024,C100178,P1009,2025-05-15,2025-06-11,12746.89,Overdue
INV905962,O510025,C100483,P1019,2025-09-16,2025-10-13,7306.94,Open
INV905963,O510026,C100721,P1010,2025-07-05,2025-08-13,4921.65,Paid
INV905964,O510028,C100749,P1007,2024-01-29,2024-03-01,2208.28,Open
INV905965,O510029,C100522,P1020,2025-03-02,2025-04-09,5720.76,Open
INV905966,O510030,C100069,P1010,2024-04-04,2024-05-14,2158.37,Overdue
INV905967,O510032,C100689,P1019,2025-06-04,2025-07-06,1417.55,Open
INV905968,O510034,C100757,P1008,2024-08-16,2024-09-20,2149.43,Paid
INV905969,O510035,C100335,P1018,2024-02-23,2024-03-14,8292.9,Open
INV905970,O510036,C100274,P1008,2025-05-14,2025-06-12,2211.98,Paid
INV905971,O510037,C100681,P1012,2025-06-01,2025-07-10,2263.37,Open
INV905972,O510038,C100628,P1016,2024-12-25,2025-01-31,10342.11,Paid
INV905973,O510039,C100190,P1005,2025-06-16,2025-07-23,7105.37,Paid
INV905974,O510040,C100624,P1003,2025-07-30,2025-08-28,11137.55,Open
INV905975,O510043,C100005,P1008,2025-10-02,2025-10-31,9360.49,Overdue
INV905976,O510045,C100124,P1002,2025-05-16,2025-06-20,6993.93,Open
INV905977,O510046,C100541,P1001,2025-10-27,2025-11-16,3764.64,Paid
INV905978,O510047,C100782,P1010,2024-09-23,2024-11-07,10513.23,Paid
INV905979,O510048,C100534,P1024,2025-04-09,2025-04-28,10629.51,Overdue
INV905980,O510049,C100347,P1014,2024-01-23,2024-02-28,8687.62,Overdue
INV905981,O510050,C100658,P1014,2025-10-18,2025-11-05,2464.95,Paid
INV905982,O510051,C100156,P1015,2024-02-22,2024-04-04,6863.28,Overdue
INV905983,O510052,C100434,P1021,2025-02-08,2025-03-11,2449.99,Paid
INV905984,O510053,C100772,P1020,2024-09-21,2024-10-29,2365.64,Paid
INV905985,O510055,C100021,P1013,2024-12-08,2024-12-31,10623.69,Open
INV905986,O510056,C100353,P1013,2025-11-22,2026-01-05,6070.48,Paid
INV905987,O510057,C100387,P1005,2024-05-04,2024-06-07,7502.92,Open
INV905988,O510058,C100649,P1024,2024-08-08,2024-09-14,5653.36,Open
INV905989,O510059,C100643,P1006,2024-05-25,2024-06-23,19089.9,Open
INV905990,O510061,C100618,P1002,2024-06-23,2024-07-15,7928.54,Paid
INV905991,O510063,C100151,P1018,2025-07-25,2025-08-25,5169.4,Overdue
INV905992,O510065,C100566,P1002,2025-07-25,2025-08-09,4332.3,Paid
INV905993,O510067,C100497,P1015,2024-10-12,2024-11-20,1265.03,Open
INV905994,O510068,C100102,P1021,2025-10-24,2025-12-03,9917.88,Paid
INV905995,O510069,C100540,P1014,2024-05-08,2024-06-21,13782.12,Disputed
INV905996,O510070,C100343,P1002,2025-05-30,2025-06-18,2140.06,Disputed
INV905997,O510072,C100271,P1011,2025-07-17,2025-08-06,14582.59,Open
INV905998,O510074,C100142,P1009,2024-06-08,2024-07-22,4915.93,Paid
INV905999,O510075,C100447,P1005,2024-10-15,2024-11-27,13427.89,Open
INV906000,O510076,C100066,P1024,2025-06-01,2025-06-24,14925.86,Paid
INV906001,O510077,C100580,P1022,2024-02-05,2024-02-20,7251.48,Disputed
INV906002,O510080,C100705,P1000,2025-06-18,2025-07-08,4789.05,Disputed
INV906003,O510081,C100684,P1011,2025-12-04,2026-01-07,6175.06,Paid
INV906004,O510083,C100625,P1018,2025-01-15,2025-02-02,16766.1,Open
INV906005,O510084,C100107,P1001,2024-09-10,2024-10-21,11161.82,Paid
INV906006,O510085,C100231,P1022,2025-08-24,2025-09-21,2964.93,Paid
INV906007,O510086,C100105,P1005,2024-03-25,2024-05-07,10840.39,Open
INV906008,O510087,C100043,P1006,2024-04-14,2024-05-24,3271.59,Open
INV906009,O510089,C100459,P1022,2024-07-16,2024-07-31,3931.28,Paid
INV906010,O510092,C100325,P1021,2025-04-24,2025-05-23,3666.04,Open
INV906011,O510094,C100161,P1012,2024-06-10,2024-07-06,2066.4,Open
INV906012,O510095,C100589,P1004,2025-04-28,2025-05-20,14947.93,Paid
INV906013,O510097,C100450,P1006,2025-12-23,2026-01-30,4904.61,Open
INV906014,O510098,C100099,P1017,2024-12-21,2025-01-16,5150.32,Overdue
INV906015,O510099,C100134,P1002,2025-02-13,2025-03-02,2232.16,Open
INV906016,O510100,C100701,P1016,2025-10-25,2025-11-28,5784.99,Paid
INV906017,O510101,C100700,P1020,2024-08-17,2024-09-22,3039.09,Overdue
INV906018,O510102,C100362,P1003,2024-12-10,2025-01-09,2844.12,Overdue
INV906019,O510104,C100433,P1024,2024-07-27,2024-08-27,17111.89,Paid
INV906020,O510105,C100411,P1007,2024-02-17,2024-04-01,9627.78,Open
INV906021,O510106,C100569,P1002,2024-07-31,2024-08-24,12371.74,Open
INV906022,O510107,C100454,P1008,2024-03-29,2024-05-10,2980.23,Paid
INV906023,O510108,C100100,P1006,2025-05-18,2025-06-15,6791.75,Paid
INV906024,O510111,C100592,P1003,2025-10-13,2025-11-03,14874.62,Paid
INV906025,O510113,C100048,P1019,2025-05-11,2025-05-29,3125.36,Open
INV906026,O510115,C100462,P1001,2024-08-12,2024-09-11,11479.77,Open
INV906027,O510116,C100467,P1007,2025-04-17,2025-05-11,750.8,Overdue
INV906028,O510117,C100135,P1024,2024-06-12,2024-07-18,23083.03,Open
INV906029,O510120,C100354,P1021,2025-10-04,2025-10-26,6988.34,Open
INV906030,O510121,C100186,P1002,2025-11-09,2025-12-20,14959.52,Open
INV906031,O510124,C100748,P1004,2025-02-08,2025-03-16,5679.27,Paid
INV906032,O510125,C100713,P1024,2024-08-28,2024-09-27,2968.83,Disputed
INV906033,O510127,C100643,P1021,2025-09-20,2025-11-03,8883.0,Paid
INV906034,O510129,C100025,P1017,2025-10-15,2025-10-30,2376.14,Open
INV906035,O510130,C100227,P1002,2025-10-09,2025-11-18,3595.31,Paid
INV906036,O510132,C100566,P1016,2024-03-03,2024-04-05,16211.31,Open
INV906037,O510133,C100626,P1001,2024-08-07,2024-09-05,13951.9,Open
INV906038,O510134,C100493,P1006,2024-04-06,2024-05-17,6058.11,Paid
INV906039,O510137,C100375,P1009,2024-11-27,2024-12-20,5438.58,Disputed
INV906040,O510139,C100085,P1016,2024-08-13,2024-09-07,17333.2,Paid
INV906041,O510141,C100473,P1018,2025-10-18,2025-11-08,15113.58,Paid
INV906042,O510142,C100070,P1008,2025-11-21,2025-12-08,7502.4,Disputed
INV906043,O510144,C100367,P1002,2025-05-01,2025-05-20,6584.38,Open
