payment_id,invoice_id,payment_date,payment_amount,payment_mode
PAY0004217,INV905720,2025-01-01,158.57,NEFT
PAY0004218,INV905720,2024-12-23,6753.1,Card
PAY0004219,INV905721,2024-09-21,2322.18,UPI
PAY0004220,INV905724,2025-09-10,2481.07,Card
PAY0004221,INV905724,2025-08-29,557.79,UPI
PAY0004222,INV905724,2025-08-27,2808.54,UPI
PAY0004223,INV905725,2025-08-04,3695.47,NEFT
PAY0004224,INV905732,2024-11-14,2804.83,Card
PAY0004225,INV905733,2024-09-18,3368.16,Card
PAY0004226,INV905733,2024-09-08,725.92,Wire
PAY0004227,INV905737,2024-01-29,2028.19,UPI
PAY0004228,INV905737,2024-01-30,1319.67,Card
PAY0004229,INV905739,2025-05-12,5336.19,Wire
PAY0004230,INV905739,2025-05-15,1039.12,Wire
PAY0004231,INV905739,2025-05-17,1385.24,UPI
PAY0004232,INV905740,2024-09-02,2028.22,UPI
PAY0004233,INV905742,2024-02-20,5355.33,NEFT
PAY0004234,INV905742,2024-02-27,3847.39,UPI
PAY0004235,INV905743,2025-06-29,3008.48,Wire
PAY0004236,INV905743,2025-06-17,1434.46,Wire
PAY0004237,INV905749,2025-06-23,428.01,NEFT
PAY0004238,INV905749,2025-07-06,3057.95,Card
PAY0004239,INV905749,2025-06-24,504.67,Card
PAY0004240,INV905752,2024-10-28,6885.62,UPI
PAY0004241,INV905760,2024-06-09,8987.51,NEFT
PAY0004242,INV905769,2024-09-21,16002.33,UPI
PAY0004243,INV905770,2025-07-14,462.59,NEFT
PAY0004244,INV905770,2025-07-12,1634.83,Card
PAY0004245,INV905770,2025-06-28,164.17,Card
PAY0004246,INV905771,2025-01-03,3439.35,Wire
PAY0004247,INV905771,2024-12-22,5528.49,Card
PAY0004248,INV905779,2025-12-11,567.19,Wire
PAY0004249,INV905779,2025-12-10,245.83,NEFT
PAY0004250,INV905781,2025-03-03,1841.76,Wire
PAY0004251,INV905781,2025-03-06,2210.43,NEFT
PAY0004252,INV905781,2025-03-06,6718.95,UPI
PAY0004253,INV905784,2024-10-24,2392.71,UPI
PAY0004254,INV905784,2024-10-25,4244.81,NEFT
PAY0004255,INV905784,2024-10-20,3442.25,Card
PAY0004256,INV905790,2025-03-09,354.16,Card
PAY0004257,INV905790,2025-02-28,1629.24,Wire
PAY0004258,INV905792,2025-06-29,345.58,Card
PAY0004259,INV905792,2025-06-21,628.35,Wire
PAY0004260,INV905792,2025-06-23,1661.0,Wire
PAY0004261,INV905793,2024-09-26,5153.02,Card
PAY0004262,INV905794,2024-06-03,15324.0,Card
PAY0004263,INV905794,2024-05-27,459.26,UPI
PAY0004264,INV905794,2024-05-30,7146.28,Card
PAY0004265,INV905795,2024-05-05,1733.55,Card
PAY0004266,INV905798,2025-11-09,11137.63,Card
PAY0004267,INV905799,2025-11-12,9551.73,NEFT
PAY0004268,INV905800,2025-11-17,413.26,NEFT
PAY0004269,INV905800,2025-11-22,2252.22,NEFT
PAY0004270,INV905800,2025-11-23,352.64,Card
PAY0004271,INV905814,2024-10-27,936.76,UPI
PAY0004272,INV905814,2024-10-28,793.96,UPI
PAY0004273,INV905814,2024-10-24,1917.36,UPI
PAY0004274,INV905815,2025-04-25,129.7,UPI
PAY0004275,INV905815,2025-04-09,466.0,Card
PAY0004276,INV905815,2025-04-16,200.41,Wire
PAY0004277,INV905820,2024-04-07,7032.35,UPI
PAY0004278,INV905821,2025-08-12,964.1,Card
PAY0004279,INV905821,2025-08-21,7026.53,UPI
PAY0004280,INV905821,2025-08-22,2665.89,UPI
PAY0004281,INV905823,2025-02-10,5027.08,UPI
PAY0004282,INV905823,2025-02-25,104.52,NEFT
PAY0004283,INV905823,2025-02-19,2782.48,NEFT
PAY0004284,INV905828,2024-07-02,2873.38,UPI
PAY0004285,INV905828,2024-06-19,3466.24,Wire
PAY0004286,INV905830,2025-10-14,2954.39,Wire
PAY0004287,INV905830,2025-10-29,8870.79,NEFT
PAY0004288,INV905837,2025-07-23,2703.69,Wire
PAY0004289,INV905837,2025-07-21,3554.58,Wire
PAY0004290,INV905839,2025-07-10,8098.24,Card
PAY0004291,INV905839,2025-07-12,2945.69,Wire
PAY0004292,INV905844,2024-02-12,3488.89,Card
PAY0004293,INV905844,2024-02-13,540.58,UPI
PAY0004294,INV905845,2025-12-13,3741.28,NEFT
PAY0004295,INV905845,2025-12-24,2362.06,Card
PAY0004296,INV905845,2025-12-20,3059.11,Wire
PAY0004297,INV905847,2025-03-24,4929.29,Card
PAY0004298,INV905847,2025-03-31,6331.94,Card
PAY0004299,INV905849,2025-07-21,3131.42,Wire
PAY0004300,INV905849,2025-07-21,5133.52,NEFT
PAY0004301,INV905849,2025-07-31,48.58,UPI
PAY0004302,INV905859,2025-10-21,5111.56,NEFT
PAY0004303,INV905859,2025-10-19,3798.5,Wire
PAY0004304,INV905860,2024-03-20,2696.19,Card
PAY0004305,INV905861,2025-01-31,6077.54,Card
PAY0004306,INV905863,2024-04-21,59.65,NEFT
PAY0004307,INV905863,2024-04-08,2059.78,UPI
PAY0004308,INV905863,2024-04-05,3475.27,NEFT
PAY0004309,INV905864,2024-08-01,16858.89,UPI
PAY0004310,INV905866,2024-05-03,2978.19,UPI
PAY0004311,INV905874,2025-06-27,265.12,Wire
PAY0004312,INV905874,2025-07-11,647.58,UPI
PAY0004313,INV905875,2025-04-20,3192.18,Card
PAY0004314,INV905875,2025-04-24,4209.58,Card
PAY0004315,INV905878,2024-11-17,2361.0,Card
PAY0004316,INV905878,2024-11-19,3469.37,Card
PAY0004317,INV905878,2024-11-20,3657.99,NEFT
PAY0004318,INV905879,2024-03-20,2584.22,Card
PAY0004319,INV905879,2024-03-18,4650.9,NEFT
PAY0004320,INV905880,2025-01-06,5880.82,NEFT
PAY0004321,INV905880,2024-12-26,884.02,NEFT
PAY0004322,INV905886,2025-09-24,5386.72,Wire
PAY0004323,INV905886,2025-10-12,1518.85,NEFT
PAY0004324,INV905892,2025-03-15,5415.18,NEFT
PAY0004325,INV905892,2025-03-12,323.02,Card
PAY0004326,INV905892,2025-03-22,240.47,Wire
PAY0004327,INV905893,2024-09-22,1414.87,Card
PAY0004328,INV905893,2024-09-18,2135.4,Card
PAY0004329,INV905896,2024-03-21,2802.29,Wire
PAY0004330,INV905896,2024-04-06,2832.03,Card
PAY0004331,INV905899,2024-08-14,955.66,NEFT
PAY0004332,INV905899,2024-08-01,3122.49,Card
PAY0004333,INV905899,2024-07-27,1393.87,NEFT
PAY0004334,INV905902,2025-07-06,4734.15,NEFT
PAY0004335,INV905903,2025-04-16,579.12,NEFT
PAY0004336,INV905904,2025-02-23,2642.66,NEFT
PAY0004337,INV905904,2025-02-20,77.49,Wire
PAY0004338,INV905904,2025-03-01,568.11,Wire
PAY0004339,INV905905,2024-05-24,1654.66,NEFT
PAY0004340,INV905906,2025-07-10,2317.76,Card
PAY0004341,INV905906,2025-07-03,105.66,UPI
PAY0004342,INV905906,2025-07-05,2597.28,UPI
PAY0004343,INV905907,2024-02-02,9268.79,Card
PAY0004344,INV905907,2024-02-06,2281.02,UPI
PAY0004345,INV905911,2025-12-17,5840.31,UPI
PAY0004346,INV905912,2025-05-23,327.5,NEFT
PAY0004347,INV905912,2025-05-26,2887.78,NEFT
PAY0004348,INV905912,2025-06-02,393.83,Card
PAY0004349,INV905915,2025-08-04,374.9,Card
PAY0004350,INV905915,2025-08-05,5484.27,NEFT
PAY0004351,INV905915,2025-08-15,652.04,Card
PAY0004352,INV905922,2024-12-04,1590.49,UPI
PAY0004353,INV905922,2024-12-14,3840.22,UPI
PAY0004354,INV905922,2024-12-15,12758.66,Wire
PAY0004355,INV905923,2024-10-16,1346.23,Wire
PAY0004356,INV905923,2024-10-12,4363.07,Wire
PAY0004357,INV905923,2024-10-20,2259.02,Card
PAY0004358,INV905925,2024-12-05,5582.44,Wire
PAY0004359,INV905927,2024-12-24,5016.98,Wire
PAY0004360,INV905929,2024-08-04,13582.44,Card
PAY0004361,INV905932,2025-11-15,10923.39,Wire
PAY0004362,INV905933,2025-11-23,3336.02,NEFT
PAY0004363,INV905933,2025-11-23,221.48,UPI
PAY0004364,INV905933,2025-11-13,5413.06,UPI
PAY0004365,INV905935,2025-08-05,11475.4,NEFT
PAY0004366,INV905940,2024-05-05,4834.77,Card
PAY0004367,INV905940,2024-05-03,335.13,Wire
PAY0004368,INV905940,2024-05-13,5615.74,UPI
PAY0004369,INV905941,2024-02-01,4532.33,Card
PAY0004370,INV905941,2024-02-13,6544.75,UPI
PAY0004371,INV905941,2024-02-03,2159.12,UPI
PAY0004372,INV905942,2024-05-30,6459.99,UPI
PAY0004373,INV905942,2024-05-24,7663.23,Card
PAY0004374,INV905944,2026-01-08,14443.29,Wire
PAY0004375,INV905944,2026-01-16,3070.0,Card
PAY0004376,INV905945,2024-02-02,5862.8,Wire
PAY0004377,INV905946,2025-10-31,6112.08,NEFT
PAY0004378,INV905947,2025-05-14,6431.42,Card
PAY0004379,INV905949,2025-01-14,556.83,Card
PAY0004380,INV905949,2025-01-06,4850.09,Card
PAY0004381,INV905950,2024-12-20,7568.28,NEFT
PAY0004382,INV905950,2024-12-24,5194.67,Wire
PAY0004383,INV905953,2025-03-07,831.06,Wire
PAY0004384,INV905953,2025-03-17,3042.52,Wire
PAY0004385,INV905959,2025-04-29,4970.62,UPI
PAY0004386,INV905959,2025-04-23,3747.08,Card
PAY0004387,INV905959,2025-04-25,2223.08,NEFT
PAY0004388,INV905963,2025-07-05,1717.97,NEFT
PAY0004389,INV905963,2025-07-05,906.58,NEFT
PAY0004390,INV905963,2025-07-08,2319.53,Card
PAY0004391,INV905968,2024-08-25,121.2,UPI
PAY0004392,INV905968,2024-08-31,1562.92,UPI
PAY0004393,INV905968,2024-08-30,466.63,Wire
PAY0004394,INV905970,2025-05-22,2221.53,Wire
PAY0004395,INV905972,2025-01-10,10319.89,Wire
PAY0004396,INV905973,2025-06-20,7092.74,NEFT
PAY0004397,INV905977,2025-11-04,1746.64,UPI
PAY0004398,INV905977,2025-11-05,458.43,Card
PAY0004399,INV905977,2025-11-05,1544.35,Card
PAY0004400,INV905978,2024-10-10,10524.07,Card
PAY0004401,INV905981,2025-10-30,2157.14,NEFT
PAY0004402,INV905981,2025-10-28,302.27,UPI
PAY0004403,INV905983,2025-02-21,2460.64,Card
PAY0004404,INV905984,2024-10-09,567.15,UPI
PAY0004405,INV905984,2024-09-30,1029.35,Card
PAY0004406,INV905984,2024-09-26,769.05,NEFT
PAY0004407,INV905986,2025-12-01,875.95,NEFT
PAY0004408,INV905986,2025-11-25,5195.06,UPI
PAY0004409,INV905990,2024-06-28,5859.56,NEFT
PAY0004410,INV905990,2024-06-28,1229.02,Card
PAY0004411,INV905990,2024-06-27,844.56,Wire
PAY0004412,INV905992,2025-07-27,4214.05,NEFT
PAY0004413,INV905992,2025-07-28,121.72,Card
PAY0004414,INV905994,2025-11-12,1358.42,NEFT
PAY0004415,INV905994,2025-11-12,3357.9,NEFT
PAY0004416,INV905994,2025-10-26,5224.8,Card
PAY0004417,INV905998,2024-06-23,1144.8,UPI
PAY0004418,INV905998,2024-06-19,3747.1,NEFT
PAY0004419,INV906000,2025-06-18,13967.99,NEFT
PAY0004420,INV906003,2025-12-13,1588.43,NEFT
PAY0004421,INV906003,2025-12-23,4577.91,Card
PAY0004422,INV906005,2024-09-21,11134.89,Wire
PAY0004423,INV906006,2025-09-05,2974.31,NEFT
PAY0004424,INV906009,2024-07-21,3330.32,NEFT
PAY0004425,INV906009,2024-07-17,618.06,NEFT
PAY0004426,INV906012,2025-05-10,5210.17,Wire
PAY0004427,INV906012,2025-04-28,3515.05,Card
PAY0004428,INV906012,2025-05-05,6168.14,Wire
PAY0004429,INV906016,2025-11-13,5810.89,Wire
PAY0004430,INV906019,2024-08-04,6443.76,UPI
PAY0004431,INV906019,2024-08-14,2045.11,Wire
PAY0004432,INV906019,2024-08-09,8697.35,Wire
PAY0004433,INV906022,2024-04-16,630.75,Card
PAY0004434,INV906022,2024-04-02,272.89,Wire
PAY0004435,INV906022,2024-04-09,1975.54,Card
PAY0004436,INV906023,2025-06-03,3500.38,Wire
PAY0004437,INV906023,2025-05-30,3289.0,Wire
PAY0004438,INV906024,2025-10-22,14903.4,Card
PAY0004439,INV906031,2025-02-18,5311.04,UPI
PAY0004440,INV906033,2025-10-04,924.79,Card
PAY0004441,INV906033,2025-10-04,7979.01,Wire
PAY0004442,INV906035,2025-10-10,166.27,UPI
PAY0004443,INV906035,2025-10-21,3427.57,Wire
PAY0004444,INV906038,2024-04-16,6054.63,Card
PAY0004445,INV906040,2024-08-17,17310.87,UPI
PAY0004446,INV906041,2025-10-30,15159.9,Card
PAY0004447,INV906044,2025-05-03,6463.1,Wire
PAY0004448,INV906046,2026-01-08,7531.13,Card
PAY0004449,INV906046,2025-12-30,586.14,Card
PAY0004450,INV906046,2025-12-25,3479.98,NEFT
PAY0004451,INV906049,2024-01-24,3043.5,NEFT
PAY0004452,INV906049,2024-01-25,870.14,Wire
PAY0004453,INV906050,2025-11-19,1154.8,NEFT
PAY0004454,INV906050,2025-11-28,136.5,UPI
PAY0004455,INV906050,2025-11-19,558.83,Card
PAY0004456,INV906051,2026-01-05,1624.12,UPI
PAY0004457,INV906051,2025-12-30,362.25,UPI
PAY0004458,INV906051,2026-01-12,2471.74,Wire
PAY0004459,INV906052,2025-02-01,774.86,UPI
PAY0004460,INV906052,2025-02-01,5401.4,Card
PAY0004461,INV906052,2025-01-29,568.26,Card
PAY0004462,INV906054,2025-06-16,12250.27,UPI
PAY0004463,INV906054,2025-06-12,5514.54,UPI
PAY0004464,INV906055,2024-09-25,1180.68,Wire
PAY0004465,INV906055,2024-09-26,1932.1,Wire
PAY0004466,INV906059,2024-05-02,608.92,NEFT
PAY0004467,INV906059,2024-05-07,2348.12,Card
PAY0004468,INV906060,2025-10-24,16396.59,Card
PAY0004469,INV906060,2025-10-31,2821.43,UPI
PAY0004470,INV906063,2026-01-02,7205.39,NEFT
PAY0004471,INV906063,2025-12-14,1586.11,NEFT
PAY0004472,INV906064,2024-01-22,9163.9,UPI
PAY0004473,INV906075,2025-04-01,2203.79,UPI
PAY0004474,INV906075,2025-04-12,716.21,Wire
PAY0004475,INV906075,2025-04-03,501.58,Wire
PAY0004476,INV906076,2024-08-11,11035.02,Card
PAY0004477,INV906086,2024-11-21,2889.04,Card
PAY0004478,INV906086,2024-11-24,534.78,Wire
PAY0004479,INV906086,2024-11-16,2461.21,Wire
PAY0004480,INV906096,2025-08-01,5835.43,UPI
PAY0004481,INV906098,2024-03-25,697.04,UPI
PAY0004482,INV906098,2024-03-29,1480.76,NEFT
PAY0004483,INV906099,2024-11-15,677.29,UPI
PAY0004484,INV906099,2024-11-16,2542.41,UPI
PAY0004485,INV906099,2024-11-23,7048.89,UPI
PAY0004486,INV906105,2024-05-18,2308.39,UPI
PAY0004487,INV906108,2024-09-09,244.65,Wire
PAY0004488,INV906108,2024-09-13,1082.13,Card
PAY0004489,INV906108,2024-09-05,336.29,UPI
PAY0004490,INV906109,2024-12-15,508.05,Card
PAY0004491,INV906109,2024-12-21,4669.12,UPI
PAY0004492,INV906109,2024-12-18,290.08,UPI
PAY0004493,INV906110,2024-03-31,2257.16,NEFT
PAY0004494,INV906113,2024-05-12,14691.34,NEFT
PAY0004495,INV906113,2024-05-12,451.44,Wire
PAY0004496,INV906119,2025-06-08,749.07,UPI
PAY0004497,INV906119,2025-06-23,1958.1,UPI
PAY0004498,INV906119,2025-06-16,1301.55,Card
PAY0004499,INV906123,2024-04-12,4207.52,Card
PAY0004500,INV906126,2025-02-12,3871.48,UPI
PAY0004501,INV906126,2025-03-02,12779.08,Card
PAY0004502,INV906129,2025-11-11,91.83,Card
PAY0004503,INV906129,2025-11-08,1269.46,NEFT
PAY0004504,INV906129,2025-11-02,4953.15,UPI
PAY0004505,INV906131,2024-09-15,10560.7,Wire
PAY0004506,INV906131,2024-09-15,459.38,Card
PAY0004507,INV906131,2024-09-19,1744.48,Wire
PAY0004508,INV906133,2025-07-04,619.75,Wire
PAY0004509,INV906133,2025-07-02,634.95,UPI
PAY0004510,INV906133,2025-07-06,800.18,Card
PAY0004511,INV906135,2024-12-22,14478.01,Card
PAY0004512,INV906135,2024-12-31,4311.63,UPI
PAY0004513,INV906138,2026-01-03,7273.04,Wire
PAY0004514,INV906139,2024-09-17,3793.14,Wire
PAY0004515,INV906139,2024-08-31,4337.82,Wire
PAY0004516,INV906139,2024-08-31,8135.05,Card
PAY0004517,INV906142,2024-06-14,6684.84,NEFT
PAY0004518,INV906147,2026-01-15,5026.53,UPI
PAY0004519,INV906147,2026-01-11,3961.63,Wire
PAY0004520,INV906147,2026-01-12,2192.88,Wire
PAY0004521,INV906149,2025-02-10,1509.69,UPI
PAY0004522,INV906149,2025-02-14,2301.54,Card
PAY0004523,INV906150,2025-07-25,67.03,Wire
PAY0004524,INV906150,2025-07-26,774.27,Wire
PAY0004525,INV906150,2025-08-09,794.25,NEFT
PAY0004526,INV906152,2024-05-29,4324.98,UPI
PAY0004527,INV906152,2024-05-18,2850.88,UPI
PAY0004528,INV906155,2024-04-29,5821.96,UPI
PAY0004529,INV906156,2024-12-12,616.91,Card
PAY0004530,INV906156,2024-12-07,1103.97,UPI
PAY0004531,INV906156,2024-12-09,4781.87,NEFT
PAY0004532,INV906160,2025-04-22,742.42,Wire
PAY0004533,INV906160,2025-04-16,1118.73,UPI
PAY0004534,INV906160,2025-04-25,736.75,Card
PAY0004535,INV906161,2024-05-30,2456.99,NEFT
PAY0004536,INV906165,2024-11-06,5817.22,NEFT
PAY0004537,INV906165,2024-11-16,3506.88,Card
PAY0004538,INV906167,2024-02-23,2277.95,UPI
PAY0004539,INV906167,2024-02-19,8413.1,Card
PAY0004540,INV906169,2024-07-26,8676.32,NEFT
PAY0004541,INV906169,2024-08-10,4356.84,Wire
PAY0004542,INV906169,2024-07-30,4615.48,Card
PAY0004543,INV906173,2025-02-09,3352.89,Wire
PAY0004544,INV906173,2025-02-10,7494.64,Card
PAY0004545,INV906176,2025-02-03,554.82,NEFT
PAY0004546,INV906176,2025-01-29,5269.6,Card
PAY0004547,INV906183,2025-05-03,514.19,NEFT
PAY0004548,INV906183,2025-05-20,2754.47,Wire
PAY0004549,INV906184,2024-11-02,2844.06,Wire
PAY0004550,INV906186,2024-02-06,7217.64,NEFT
PAY0004551,INV906189,2025-12-08,4889.83,NEFT
PAY0004552,INV906198,2024-07-17,2339.87,Card
PAY0004553,INV906204,2025-11-27,296.97,UPI
PAY0004554,INV906204,2025-11-17,484.23,NEFT
PAY0004555,INV906204,2025-11-11,1748.84,NEFT
PAY0004556,INV906205,2025-05-05,1114.11,Card
PAY0004557,INV906205,2025-04-27,742.36,UPI
PAY0004558,INV906205,2025-05-06,2837.67,NEFT
PAY0004559,INV906207,2024-06-07,1762.31,Wire
PAY0004560,INV906213,2024-11-08,20349.58,Wire
PAY0004561,INV906214,2024-07-25,552.47,NEFT
PAY0004562,INV906215,2024-07-06,301.38,NEFT
PAY0004563,INV906215,2024-06-28,2035.77,UPI
PAY0004564,INV906218,2024-02-09,558.03,NEFT
PAY0004565,INV906218,2024-01-31,1891.96,UPI
PAY0004566,INV906218,2024-02-14,1405.88,Card
PAY0004567,INV906221,2025-07-23,3025.6,NEFT
PAY0004568,INV906221,2025-07-29,3040.61,Wire
PAY0004569,INV906221,2025-07-23,183.63,UPI
PAY0004570,INV906227,2025-03-03,725.97,UPI
PAY0004571,INV906232,2025-11-10,1994.72,Wire
PAY0004572,INV906232,2025-11-14,754.65,UPI
PAY0004573,INV906235,2024-05-01,3613.87,Card
PAY0004574,INV906247,2024-03-18,1273.42,Wire
PAY0004575,INV906247,2024-03-23,7681.53,NEFT
PAY0004576,INV906247,2024-03-25,5197.81,Wire
PAY0004577,INV906250,2025-03-18,9569.63,UPI
PAY0004578,INV906250,2025-03-31,2241.03,Card
PAY0004579,INV906253,2025-08-06,698.37,Wire
PAY0004580,INV906253,2025-08-21,2106.97,Card
PAY0004581,INV906253,2025-08-11,1249.56,Card
PAY0004582,INV906259,2024-12-10,2131.95,Card
PAY0004583,INV906259,2024-12-13,0.62,NEFT
PAY0004584,INV906259,2024-12-12,5075.05,Card
PAY0004585,INV906264,2024-08-15,18425.92,NEFT
PAY0004586,INV906266,2024-12-20,1376.59,NEFT
PAY0004587,INV906266,2024-12-13,296.54,Wire
PAY0004588,INV906266,2024-12-18,1567.94,Card
PAY0004589,INV906271,2025-07-12,4286.41,NEFT
PAY0004590,INV906271,2025-07-03,5191.86,UPI
PAY0004591,INV906274,2025-01-07,14160.79,Card
PAY0004592,INV906274,2024-12-27,3309.12,Wire
PAY0004593,INV906274,2024-12-24,862.85,Card
PAY0004594,INV906275,2025-04-15,5439.29,Card
PAY0004595,INV906278,2024-04-21,162.87,UPI
PAY0004596,INV906278,2024-04-16,3366.39,NEFT
PAY0004597,INV906278,2024-04-26,4800.62,Card
PAY0004598,INV906279,2024-10-12,3635.74,NEFT
PAY0004599,INV906279,2024-10-16,1382.65,Card
PAY0004600,INV906280,2024-07-16,7206.02,UPI
PAY0004601,INV906283,2024-11-24,2379.51,UPI
PAY0004602,INV906283,2024-11-23,1319.43,Wire
PAY0004603,INV906285,2024-03-12,1237.76,Card
PAY0004604,INV906285,2024-03-23,1846.02,NEFT
PAY0004605,INV906285,2024-03-25,653.52,NEFT
PAY0004606,INV906289,2025-12-20,7430.23,NEFT
PAY0004607,INV906291,2025-05-23,5991.01,Wire
PAY0004608,INV906292,2025-10-16,1691.3,Wire
PAY0004609,INV906292,2025-10-21,2515.0,NEFT
PAY0004610,INV906292,2025-10-23,8976.81,UPI
PAY0004611,INV906293,2024-12-24,44.73,UPI
PAY0004612,INV906293,2024-12-04,2637.97,UPI
PAY0004613,INV906293,2024-12-18,352.23,Card
PAY0004614,INV906294,2025-10-08,2755.44,Card
PAY0004615,INV906294,2025-10-11,2843.19,Card
PAY0004616,INV906294,2025-10-13,5940.62,NEFT
PAY0004617,INV906295,2024-06-09,5916.06,NEFT
PAY0004618,INV906295,2024-06-12,1800.64,Wire
PAY0004619,INV906295,2024-06-15,3111.12,Card
PAY0004620,INV906296,2025-02-18,785.77,UPI
PAY0004621,INV906296,2025-02-06,183.31,UPI
PAY0004622,INV906301,2024-07-22,2665.04,UPI
PAY0004623,INV906305,2025-09-29,220.11,NEFT
PAY0004624,INV906305,2025-09-28,3524.44,UPI
PAY0004625,INV906306,2024-09-24,99.39,UPI
PAY0004626,INV906306,2024-10-09,732.43,Wire
PAY0004627,INV906306,2024-10-04,1482.13,Wire
PAY0004628,INV906311,2024-05-29,1564.15,NEFT
PAY0004629,INV906317,2024-02-21,16958.95,Card
PAY0004630,INV906322,2024-03-22,4056.03,Wire
PAY0004631,INV906325,2024-10-05,16499.65,NEFT
PAY0004632,INV906325,2024-10-10,1180.12,Wire
PAY0004633,INV906329,2024-10-03,20260.16,Card
PAY0004634,INV906331,2024-02-19,13833.71,Wire
PAY0004635,INV906331,2024-02-18,5397.88,UPI
PAY0004636,INV906333,2024-04-23,7611.03,Card
PAY0004637,INV906334,2025-03-11,17850.18,Wire
PAY0004638,INV906336,2025-08-31,1831.94,Wire
PAY0004639,INV906336,2025-09-05,4994.38,NEFT
PAY0004640,INV906340,2024-10-15,4863.63,UPI
PAY0004641,INV906340,2024-10-12,140.61,NEFT
PAY0004642,INV906340,2024-09-26,13132.83,UPI
PAY0004643,INV906341,2026-01-03,8783.41,NEFT
PAY0004644,INV906341,2026-01-03,5218.84,NEFT
PAY0004645,INV906341,2025-12-22,2622.55,Wire
PAY0004646,INV906347,2024-09-12,462.34,NEFT
PAY0004647,INV906347,2024-09-01,2240.84,NEFT
PAY0004648,INV906347,2024-09-09,1764.4,NEFT
PAY0004649,INV906352,2024-06-10,513.78,NEFT
PAY0004650,INV906352,2024-06-21,4401.69,Card
PAY0004651,INV906353,2025-11-20,8070.62,Card
PAY0004652,INV906355,2024-12-03,1742.34,UPI
PAY0004653,INV906355,2024-11-23,6045.15,UPI
PAY0004654,INV906356,2024-05-07,302.37,Card
PAY0004655,INV906356,2024-05-10,2341.82,UPI
PAY0004656,INV906359,2024-05-19,601.97,UPI
PAY0004657,INV906359,2024-05-31,11586.27,Wire
PAY0004658,INV906363,2025-04-08,3327.31,NEFT
PAY0004659,INV906363,2025-04-09,4927.32,Wire
PAY0004660,INV906366,2024-09-24,634.58,Card
PAY0004661,INV906366,2024-09-22,8.48,NEFT
PAY0004662,INV906366,2024-09-29,3644.59,Wire
PAY0004663,INV906367,2025-10-26,2713.61,UPI
PAY0004664,INV906367,2025-10-18,8920.4,UPI
PAY0004665,INV906368,2024-11-05,5245.89,Card
PAY0004666,INV906368,2024-10-30,1300.73,UPI
PAY0004667,INV906368,2024-11-11,5546.11,Wire
PAY0004668,INV906370,2025-06-15,161.81,Card
PAY0004669,INV906370,2025-06-15,543.7,Card
PAY0004670,INV906370,2025-06-26,1732.2,UPI
PAY0004671,INV906374,2024-03-28,4057.61,Wire
PAY0004672,INV906375,2024-07-31,1302.7,Wire
PAY0004673,INV906375,2024-08-02,1458.82,Wire
PAY0004674,INV906375,2024-08-05,44.56,Card
PAY0004675,INV906378,2025-11-22,4819.12,Card
PAY0004676,INV906380,2024-12-08,12642.62,NEFT
PAY0004677,INV906380,2024-12-04,2247.93,Wire
PAY0004678,INV906383,2025-05-28,1818.84,UPI
PAY0004679,INV906383,2025-05-27,1335.98,NEFT
PAY0004680,INV906385,2025-03-08,12737.45,NEFT
PAY0004681,INV906386,2024-02-17,6640.46,NEFT
PAY0004682,INV906386,2024-02-02,6731.25,Wire
PAY0004683,INV906387,2024-07-28,84.22,Card
PAY0004684,INV906387,2024-07-24,3569.89,NEFT
PAY0004685,INV906388,2025-08-27,788.72,UPI
PAY0004686,INV906388,2025-08-13,3215.86,UPI
PAY0004687,INV906388,2025-08-22,7110.56,Wire
PAY0004688,INV906389,2025-08-25,1968.02,NEFT
PAY0004689,INV906389,2025-08-17,588.53,Card
PAY0004690,INV906389,2025-08-14,960.24,NEFT
PAY0004691,INV906392,2024-08-17,689.71,NEFT
PAY0004692,INV906392,2024-08-21,1281.16,NEFT
PAY0004693,INV906393,2024-07-24,5226.17,NEFT
PAY0004694,INV906397,2025-06-25,11854.64,Card
PAY0004695,INV906398,2025-07-26,453.47,Wire
PAY0004696,INV906398,2025-07-27,1976.3,Wire
PAY0004697,INV906398,2025-07-22,5761.69,NEFT
PAY0004698,INV906401,2025-06-12,780.86,Wire
PAY0004699,INV906401,2025-06-13,761.25,Wire
PAY0004700,INV906402,2024-04-24,420.61,Wire
PAY0004701,INV906402,2024-04-25,3805.39,UPI
PAY0004702,INV906403,2025-07-12,4180.48,Card
PAY0004703,INV906408,2025-05-31,6264.55,UPI
PAY0004704,INV906408,2025-06-09,1088.66,Wire
PAY0004705,INV906408,2025-05-30,1790.13,NEFT
PAY0004706,INV906410,2026-01-09,2132.19,NEFT
PAY0004707,INV906410,2026-01-21,1065.4,NEFT
PAY0004708,INV906410,2026-01-18,4460.45,UPI
PAY0004709,INV906413,2024-03-04,1613.35,Wire
PAY0004710,INV906413,2024-03-08,854.13,Wire
PAY0004711,INV906416,2025-12-19,9762.29,NEFT
PAY0004712,INV906419,2024-04-22,9295.86,Wire
PAY0004713,INV906419,2024-04-20,3061.36,Wire
PAY0004714,INV906420,2024-08-04,7998.71,UPI
PAY0004715,INV906422,2024-02-06,9124.34,UPI
PAY0004716,INV906423,2024-08-29,1048.91,UPI
PAY0004717,INV906423,2024-09-08,18301.99,Wire
PAY0004718,INV906424,2025-06-08,1691.02,Wire
PAY0004719,INV906424,2025-06-22,3849.91,UPI
PAY0004720,INV906424,2025-06-20,638.5,UPI
